Date,CodeProduit,Pays,sales_number
2023-11-13,2 trans,espagne,0.0
2023-11-13,oliv,USA,0.0
2023-11-13,2 trans,united kingdom,0.0
2023-11-13,1x,united kingdom,1.0
2023-11-13,rge,italie,0.0
2023-11-13,rge,united kingdom,0.0
2023-11-13,3x,hongrie,0.0
2023-11-13,lot,brunei,0.0
2023-11-13,2 trans,luxembourg,0.0
2023-11-13,smlt,russie,0.0
2023-11-13,smlt,arabie saoudite,0.0
2023-11-13,quail,norvège,0.0
2023-11-13,rge,espagne,0.0
2023-11-13,quail,united kingdom,0.0
2023-11-13,1x,suède,0.0
2023-11-13,bag,roumanie,0.0
2023-11-13,smlt,croatia,0.0
2023-11-13,3x,république tchèque,0.0
2023-11-13,rge,arabie saoudite,0.0
2023-11-13,lot,portugal,0.0
2023-11-13,2x,united kingdom,0.0
2023-11-13,smlt,cyprus,0.0
2023-11-13,oliv,united kingdom,0.0
2023-11-13,dsmlt,suède,0.0
2023-11-13,1x,finland,0.0
2023-11-13,1x,arabie saoudite,0.0
2023-11-13,bag,united kingdom,0.0
2023-11-13,2 trans,malte,0.0
2023-11-13,2x,suisse,0.0
2023-11-13,smlt,irlande,0.0
2023-11-13,rge,finlande,0.0
2023-11-13,lot,belgique,0.0
2023-11-13,smlt,finlande,0.0
2023-11-13,2 trans,canada,0.0
2023-11-13,slid,USA,0.0
2023-11-13,aviary,USA,0.0
2023-11-13,2 trans,australie,0.0
2023-11-13,slid,royaume-uni,0.0
2023-11-13,oliv,royaume-uni,0.0
2023-11-13,rge,argentine,0.0
2023-11-13,rge,suisse,0.0
2023-11-13,2 trans,suède,0.0
2023-11-13,aviary,canada,0.0
2023-11-13,aviary,norvège,0.0
2023-11-13,smlt,oman,0.0
2023-11-13,1 trans,france,0.0
2023-11-13,quail,australie,0.0
2023-11-13,2 trans,norvège,0.0
2023-11-13,rge,irlande,0.0
2023-11-13,2x,singapour,0.0
2023-11-13,aviary,danemark,0.0
2023-11-13,2x,croatia,0.0
2023-11-13,2x,norvège,0.0
2023-11-13,aviary,france,0.0
2023-11-13,3x,slovaquie,0.0
2023-11-13,2x,pays-bas,0.0
2023-11-13,bag,royaume-uni,0.0
2023-11-13,2x,australie,0.0
2023-11-13,1x,pays-bas,0.0
2023-11-13,1 trans,USA,0.0
2023-11-13,rge,danemark,0.0
2023-11-13,slid,espagne,0.0
2023-11-13,1x,japon,0.0
2023-11-13,2x,danemark,0.0
2023-11-13,moulin,canada,0.0
2023-11-13,2x,autriche,0.0
2023-11-13,1x,south korea,0.0
2023-11-13,2 trans,kuwait,0.0
2023-11-13,1x,oman,0.0
2023-11-13,3x,russie,0.0
2023-11-13,1x,cyprus,0.0
2023-11-13,2x,oman,0.0
2023-11-13,oliv,espagne,0.0
2023-11-13,1x,thailande,0.0
2023-11-13,lot,république tchèque,0.0
2023-11-13,dsmlt,mexique,0.0
2023-11-13,smlt,mexique,0.0
2023-11-13,3x,mexique,0.0
2023-11-13,new red,USA,0.0
2023-11-13,1 trans,royaume-uni,0.0
2023-11-13,1x,suisse,0.0
2023-11-13,1 trans,italie,0.0
2023-11-13,oliv,italie,0.0
2023-11-13,2 trans,grèce,0.0
2023-11-13,new red,hongrie,0.0
2023-11-13,1 trans,suède,0.0
2023-11-13,1 trans,united kingdom,1.0
2023-11-13,oliv,norvège,0.0
2023-11-13,smlt,pays-bas,0.0
2023-11-13,dsmlt,croatie,0.0
2023-11-13,1x,autriche,0.0
2023-11-13,1x,danemark,0.0
2023-11-13,quail,canada,0.0
2023-11-13,bssd,USA,0.0
2023-11-13,2 trans,qatar,0.0
2023-11-13,lot,mexique,0.0
2023-11-13,3x,kuwait,0.0
2023-11-13,new red,danemark,0.0
2023-11-13,new red,canada,0.0
2023-11-13,quail,allemagne,0.0
2023-11-13,1 trans,espagne,0.0
2023-11-13,slid,france,0.0
2023-11-13,new red,france,0.0
2023-11-13,1 trans,australie,0.0
2023-11-13,1 trans,grèce,0.0
2023-11-13,slid,mexique,0.0
2023-11-13,1 trans,irlande,0.0
2023-11-13,quail,japon,0.0
2023-11-13,1 trans,belgique,0.0
2023-11-13,1 trans,canada,0.0
2023-11-13,dsmlt,norvège,0.0
2023-11-13,1 trans,qatar,0.0
2023-11-13,1 trans,suisse,0.0
2023-11-13,dsmlt,croatia,0.0
2023-11-13,2x,kuwait,0.0
2023-11-13,slid,canada,0.0
2023-11-13,new red,mexique,0.0
2023-11-13,1x,finlande,0.0
2023-11-13,bssd,espagne,0.0
2023-11-13,2 trans,arabie saoudite,0.0
2023-11-13,quail,afrique de sud,0.0
2023-11-13,1 trans,allemagne,0.0
2023-11-13,dsmlt,liban,0.0
2023-11-13,2 trans,mexique,0.0
2023-11-13,bssd,japon,0.0
2023-11-13,2 trans,japon,0.0
2023-11-13,2x,arabie saoudite,0.0
2023-11-13,smlt,portugal,0.0
2023-11-13,3x,qatar,0.0
2023-11-13,new red,qatar,0.0
2023-11-13,slid,qatar,0.0
2023-11-13,bssd,canada,0.0
2023-11-13,1 trans invoiced,USA,0.0
2023-11-13,1 trans invoiced,italie,0.0
2023-11-13,1 trans invoiced,united kingdom,0.0
2023-11-13,1 trans invoiced,allemagne,0.0
2023-11-13,2 trans,suisse,0.0
2023-11-13,lot,oman,0.0
2023-11-13,1 trans invoiced,france,0.0
2023-11-13,bssd,france,0.0
2023-11-13,rge,suède,0.0
2023-11-13,1x,croatia,0.0
2023-11-13,smlt,kuwait,0.0
2023-11-13,smlt,danemark,0.0
2023-11-13,bssd,australie,0.0
2023-11-13,new red,united kingdom,0.0
2023-11-14,lot,royaume-uni,0.0
2023-11-14,smlt,royaume-uni,0.0
2023-11-14,dsmlt,USA,0.0
2023-11-14,2x,royaume-uni,0.0
2023-11-14,2x,italie,0.0
2023-11-14,2 trans,france,0.0
2023-11-14,lot,france,0.0
2023-11-14,1x,france,0.0
2023-11-14,dsmlt,france,0.0
2023-11-14,3x,irlande,0.0
2023-11-14,smlt,italie,0.0
2023-11-14,2 trans,USA,0.0
2023-11-14,lot,pays-bas,0.0
2023-11-14,smlt,grèce,0.0
2023-11-14,dsmlt,royaume-uni,0.0
2023-11-14,smlt,canada,0.0
2023-11-14,3x,australie,0.0
2023-11-14,dsmlt,allemagne,0.0
2023-11-14,smlt,france,0.0
2023-11-14,3x,USA,0.0
2023-11-14,3x,allemagne,0.0
2023-11-14,3x,france,0.0
2023-11-14,lot,USA,0.0
2023-11-14,smlt,USA,0.0
2023-11-14,3x,royaume-uni,0.0
2023-11-14,smlt,espagne,0.0
2023-11-14,2x,belgique,0.0
2023-11-14,dsmlt,chypre,0.0
2023-11-14,smlt,chypre,0.0
2023-11-14,dsmlt,danemark,0.0
2023-11-14,moulin,france,0.0
2023-11-14,rge,belgique,0.0
2023-11-14,1x,USA,0.0
2023-11-14,dsmlt,hong kong,0.0
2023-11-14,smlt,hong kong,0.0
2023-11-14,rge,royaume-uni,0.0
2023-11-14,1x,italie,0.0
2023-11-14,1x,belgique,0.0
2023-11-14,lot,grèce,0.0
2023-11-14,2x,france,0.0
2023-11-14,rge,france,0.0
2023-11-14,bag,france,0.0
2023-11-14,dsmlt,italie,0.0
2023-11-14,2x,malte,0.0
2023-11-14,3x,espagne,0.0
2023-11-14,2 trans,belgique,0.0
2023-11-14,2 trans,royaume-uni,0.0
2023-11-14,lot,united kingdom,0.0
2023-11-14,lot,italie,0.0
2023-11-14,3x,italie,0.0
2023-11-14,dsmlt,espagne,0.0
2023-11-14,oliv,france,0.0
2023-11-14,smlt,belgique,0.0
2023-11-14,rge,chili,0.0
2023-11-14,rge,autriche,0.0
2023-11-14,rge,norvège,0.0
2023-11-14,rge,USA,0.0
2023-11-14,smlt,malte,0.0
2023-11-14,3x,belgique,0.0
2023-11-14,1x,royaume-uni,0.0
2023-11-14,2x,USA,0.0
2023-11-14,1x,irlande,0.0
2023-11-14,dsmlt,emirats arabes unis,0.0
2023-11-14,1x,malte,0.0
2023-11-14,1x,allemagne,0.0
2023-11-14,bag,canada,0.0
2023-11-14,3x,croatie,0.0
2023-11-14,lot,australie,0.0
2023-11-14,2 trans,italie,0.0
2023-11-14,3x,suède,0.0
2023-11-14,2 trans,irlande,0.0
2023-11-14,2 trans,allemagne,0.0
2023-11-14,smlt,république tchèque,0.0
2023-11-14,1x,espagne,0.0
2023-11-14,smlt,hongrie,0.0
2023-11-14,2x,chypre,0.0
2023-11-14,2x,qatar,0.0
2023-11-14,lot,allemagne,0.0
2023-11-14,dsmlt,grèce,0.0
2023-11-14,dsmlt,irlande,0.0
2023-11-14,lot,irlande,0.0
2023-11-14,rge,allemagne,0.0
2023-11-14,smlt,koweït,0.0
2023-11-14,1x,australie,0.0
2023-11-14,dsmlt,belgique,0.0
2023-11-14,smlt,allemagne,0.0
2023-11-14,3x,luxembourg,0.0
2023-11-14,smlt,nouvelle-zélande,0.0
2023-11-14,quail,USA,0.0
2023-11-14,rge,canada,0.0
2023-11-14,3x,canada,0.0
2023-11-14,3x,autriche,0.0
2023-11-14,3x,nouvelle-zélande,0.0
2023-11-14,2x,canada,0.0
2023-11-14,bag,USA,0.0
2023-11-14,lot,chypre,0.0
2023-11-14,3x,finland,0.0
2023-11-14,bag,allemagne,0.0
2023-11-14,3x,nouvelle-calédonie,0.0
2023-11-14,lot,nouvelle-zélande,0.0
2023-11-14,rge,malaisie,0.0
2023-11-14,smlt,norvège,0.0
2023-11-14,2 trans,slovénie,0.0
2023-11-14,bag,italie,0.0
2023-11-14,2x,afrique de sud,0.0
2023-11-14,2 trans,afrique de sud,0.0
2023-11-14,2x,cyprus,0.0
2023-11-14,dsmlt,australie,0.0
2023-11-14,2 trans,koweït,0.0
2023-11-14,lot,koweït,0.0
2023-11-14,3x,koweït,0.0
2023-11-14,dsmlt,arabie saoudite,0.0
2023-11-14,3x,danemark,0.0
2023-11-14,2x,turquie,0.0
2023-11-14,dsmlt,pays-bas,0.0
2023-11-14,3x,arabie saoudite,0.0
2023-11-14,3x,suisse,0.0
2023-11-14,3x,chypre,0.0
2023-11-14,smlt,liban,0.0
2023-11-14,lot,canada,0.0
2023-11-14,quail,royaume-uni,0.0
2023-11-14,lot,malaisie,0.0
2023-11-14,rge,slovénie,0.0
2023-11-14,rge,australie,0.0
2023-11-14,1x,canada,0.0
2023-11-14,smlt,australie,0.0
2023-11-14,rge,pologne,0.0
2023-11-14,3x,cyprus,0.0
2023-11-14,2x,lituanie,0.0
2023-11-14,2x,irlande,0.0
2023-11-14,rge,emirats arabes unis,0.0
2023-11-14,rge,cyprus,0.0
2023-11-14,rge,grèce,0.0
2023-11-14,dsmlt,canada,0.0
2023-11-14,smlt,bulgarie,0.0
2023-11-14,1x,chypre,0.0
2023-11-14,3x,emirats arabes unis,0.0
2023-11-14,rge,corée du sud,0.0
2023-11-14,smlt,suède,0.0
2023-11-14,2x,espagne,0.0
2023-11-14,2x,suède,0.0
2023-11-14,2x,bulgarie,0.0
2023-11-14,3x,norvège,0.0
2023-11-14,smlt,chili,0.0
2023-11-14,rge,singapour,0.0
2023-11-14,smlt,roumanie,0.0
2023-11-14,1x,portugal,0.0
2023-11-14,moulin,royaume-uni,0.0
2023-11-14,smlt,suisse,0.0
2023-11-14,2 trans,emirats arabes unis,0.0
2023-11-14,dsmlt,nouvelle-zélande,0.0
2023-11-14,2 trans,nouvelle-zélande,0.0
2023-11-14,bag,pologne,0.0
2023-11-14,dsmlt,malte,0.0
2023-11-14,dsmlt,estonie,0.0
2023-11-14,lot,estonie,0.0
2023-11-14,3x,estonie,0.0
2023-11-14,rge,oman,0.0
2023-11-14,3x,finlande,0.0
2023-11-14,2x,allemagne,0.0
2023-11-14,2x,nouvelle-zélande,0.0
2023-11-14,3x,malte,0.0
2023-11-14,2x,finlande,0.0
2023-11-14,oliv,malte,0.0
2023-11-14,3x,united kingdom,0.0
2023-11-14,dsmlt,united kingdom,0.0
2023-11-14,bag,latvia,0.0
2023-11-14,smlt,united kingdom,0.0
2023-11-14,2 trans,espagne,0.0
2023-11-14,oliv,USA,0.0
2023-11-14,2 trans,united kingdom,0.0
2023-11-14,1x,united kingdom,0.0
2023-11-14,rge,italie,0.0
2023-11-14,rge,united kingdom,0.0
2023-11-14,3x,hongrie,0.0
2023-11-14,lot,brunei,0.0
2023-11-14,2 trans,luxembourg,0.0
2023-11-14,smlt,russie,0.0
2023-11-14,smlt,arabie saoudite,0.0
2023-11-14,quail,norvège,0.0
2023-11-14,rge,espagne,0.0
2023-11-14,quail,united kingdom,0.0
2023-11-14,1x,suède,0.0
2023-11-14,bag,roumanie,0.0
2023-11-14,smlt,croatia,0.0
2023-11-14,3x,république tchèque,0.0
2023-11-14,rge,arabie saoudite,0.0
2023-11-14,lot,portugal,0.0
2023-11-14,2x,united kingdom,0.0
2023-11-14,smlt,cyprus,0.0
2023-11-14,oliv,united kingdom,0.0
2023-11-14,dsmlt,suède,0.0
2023-11-14,1x,finland,0.0
2023-11-14,1x,arabie saoudite,0.0
2023-11-14,bag,united kingdom,0.0
2023-11-14,2 trans,malte,0.0
2023-11-14,2x,suisse,0.0
2023-11-14,smlt,irlande,0.0
2023-11-14,rge,finlande,0.0
2023-11-14,lot,belgique,0.0
2023-11-14,smlt,finlande,0.0
2023-11-14,2 trans,canada,0.0
2023-11-14,slid,USA,0.0
2023-11-14,aviary,USA,0.0
2023-11-14,2 trans,australie,0.0
2023-11-14,slid,royaume-uni,0.0
2023-11-14,oliv,royaume-uni,0.0
2023-11-14,rge,argentine,0.0
2023-11-14,rge,suisse,0.0
2023-11-14,2 trans,suède,0.0
2023-11-14,aviary,canada,0.0
2023-11-14,aviary,norvège,0.0
2023-11-14,smlt,oman,0.0
2023-11-14,1 trans,france,0.0
2023-11-14,quail,australie,0.0
2023-11-14,2 trans,norvège,0.0
2023-11-14,rge,irlande,0.0
2023-11-14,2x,singapour,0.0
2023-11-14,aviary,danemark,0.0
2023-11-14,2x,croatia,0.0
2023-11-14,2x,norvège,0.0
2023-11-14,aviary,france,0.0
2023-11-14,3x,slovaquie,0.0
2023-11-14,2x,pays-bas,0.0
2023-11-14,bag,royaume-uni,0.0
2023-11-14,2x,australie,0.0
2023-11-14,1x,pays-bas,0.0
2023-11-14,1 trans,USA,0.0
2023-11-14,rge,danemark,0.0
2023-11-14,slid,espagne,0.0
2023-11-14,1x,japon,0.0
2023-11-14,2x,danemark,0.0
2023-11-14,moulin,canada,0.0
2023-11-14,2x,autriche,0.0
2023-11-14,1x,south korea,0.0
2023-11-14,2 trans,kuwait,0.0
2023-11-14,1x,oman,0.0
2023-11-14,3x,russie,0.0
2023-11-14,1x,cyprus,0.0
2023-11-14,2x,oman,0.0
2023-11-14,oliv,espagne,0.0
2023-11-14,1x,thailande,0.0
2023-11-14,lot,république tchèque,0.0
2023-11-14,dsmlt,mexique,0.0
2023-11-14,smlt,mexique,0.0
2023-11-14,3x,mexique,0.0
2023-11-14,new red,USA,0.0
2023-11-14,1 trans,royaume-uni,0.0
2023-11-14,1x,suisse,0.0
2023-11-14,1 trans,italie,0.0
2023-11-14,oliv,italie,0.0
2023-11-14,2 trans,grèce,0.0
2023-11-14,new red,hongrie,0.0
2023-11-14,1 trans,suède,0.0
2023-11-14,1 trans,united kingdom,0.0
2023-11-14,oliv,norvège,0.0
2023-11-14,smlt,pays-bas,0.0
2023-11-14,dsmlt,croatie,0.0
2023-11-14,1x,autriche,0.0
2023-11-14,1x,danemark,0.0
2023-11-14,quail,canada,0.0
2023-11-14,bssd,USA,0.0
2023-11-14,2 trans,qatar,0.0
2023-11-14,lot,mexique,0.0
2023-11-14,3x,kuwait,0.0
2023-11-14,new red,danemark,0.0
2023-11-14,new red,canada,0.0
2023-11-14,quail,allemagne,0.0
2023-11-14,1 trans,espagne,0.0
2023-11-14,slid,france,0.0
2023-11-14,new red,france,0.0
2023-11-14,1 trans,australie,0.0
2023-11-14,1 trans,grèce,0.0
2023-11-14,slid,mexique,0.0
2023-11-14,1 trans,irlande,0.0
2023-11-14,quail,japon,0.0
2023-11-14,1 trans,belgique,0.0
2023-11-14,1 trans,canada,0.0
2023-11-14,dsmlt,norvège,0.0
2023-11-14,1 trans,qatar,0.0
2023-11-14,1 trans,suisse,0.0
2023-11-14,dsmlt,croatia,0.0
2023-11-14,2x,kuwait,0.0
2023-11-14,slid,canada,0.0
2023-11-14,new red,mexique,0.0
2023-11-14,1x,finlande,0.0
2023-11-14,bssd,espagne,0.0
2023-11-14,2 trans,arabie saoudite,0.0
2023-11-14,quail,afrique de sud,0.0
2023-11-14,1 trans,allemagne,0.0
2023-11-14,dsmlt,liban,0.0
2023-11-14,2 trans,mexique,0.0
2023-11-14,bssd,japon,0.0
2023-11-14,2 trans,japon,0.0
2023-11-14,2x,arabie saoudite,0.0
2023-11-14,smlt,portugal,0.0
2023-11-14,3x,qatar,0.0
2023-11-14,new red,qatar,0.0
2023-11-14,slid,qatar,0.0
2023-11-14,bssd,canada,0.0
2023-11-14,1 trans invoiced,USA,0.0
2023-11-14,1 trans invoiced,italie,0.0
2023-11-14,1 trans invoiced,united kingdom,0.0
2023-11-14,1 trans invoiced,allemagne,0.0
2023-11-14,2 trans,suisse,0.0
2023-11-14,lot,oman,0.0
2023-11-14,1 trans invoiced,france,0.0
2023-11-14,bssd,france,0.0
2023-11-14,rge,suède,0.0
2023-11-14,1x,croatia,0.0
2023-11-14,smlt,kuwait,0.0
2023-11-14,smlt,danemark,0.0
2023-11-14,bssd,australie,0.0
2023-11-14,new red,united kingdom,0.0
2023-11-15,lot,royaume-uni,0.0
2023-11-15,smlt,royaume-uni,0.0
2023-11-15,dsmlt,USA,0.0
2023-11-15,2x,royaume-uni,0.0
2023-11-15,2x,italie,0.0
2023-11-15,2 trans,france,0.0
2023-11-15,lot,france,0.0
2023-11-15,1x,france,1.0
2023-11-15,dsmlt,france,1.0
2023-11-15,3x,irlande,0.0
2023-11-15,smlt,italie,0.0
2023-11-15,2 trans,USA,0.0
2023-11-15,lot,pays-bas,0.0
2023-11-15,smlt,grèce,0.0
2023-11-15,dsmlt,royaume-uni,0.0
2023-11-15,smlt,canada,0.0
2023-11-15,3x,australie,0.0
2023-11-15,dsmlt,allemagne,0.0
2023-11-15,smlt,france,0.0
2023-11-15,3x,USA,3.0
2023-11-15,3x,allemagne,0.0
2023-11-15,3x,france,0.0
2023-11-15,lot,USA,0.0
2023-11-15,smlt,USA,0.0
2023-11-15,3x,royaume-uni,0.0
2023-11-15,smlt,espagne,0.0
2023-11-15,2x,belgique,0.0
2023-11-15,dsmlt,chypre,0.0
2023-11-15,smlt,chypre,0.0
2023-11-15,dsmlt,danemark,0.0
2023-11-15,moulin,france,0.0
2023-11-15,rge,belgique,0.0
2023-11-15,1x,USA,0.0
2023-11-15,dsmlt,hong kong,0.0
2023-11-15,smlt,hong kong,0.0
2023-11-15,rge,royaume-uni,0.0
2023-11-15,1x,italie,0.0
2023-11-15,1x,belgique,0.0
2023-11-15,lot,grèce,0.0
2023-11-15,2x,france,0.0
2023-11-15,rge,france,0.0
2023-11-15,bag,france,0.0
2023-11-15,dsmlt,italie,0.0
2023-11-15,2x,malte,0.0
2023-11-15,3x,espagne,2.0
2023-11-15,2 trans,belgique,0.0
2023-11-15,2 trans,royaume-uni,0.0
2023-11-15,lot,united kingdom,0.0
2023-11-15,lot,italie,0.0
2023-11-15,3x,italie,0.0
2023-11-15,dsmlt,espagne,0.0
2023-11-15,oliv,france,0.0
2023-11-15,smlt,belgique,0.0
2023-11-15,rge,chili,0.0
2023-11-15,rge,autriche,0.0
2023-11-15,rge,norvège,0.0
2023-11-15,rge,USA,0.0
2023-11-15,smlt,malte,0.0
2023-11-15,3x,belgique,0.0
2023-11-15,1x,royaume-uni,0.0
2023-11-15,2x,USA,0.0
2023-11-15,1x,irlande,0.0
2023-11-15,dsmlt,emirats arabes unis,0.0
2023-11-15,1x,malte,0.0
2023-11-15,1x,allemagne,0.0
2023-11-15,bag,canada,0.0
2023-11-15,3x,croatie,0.0
2023-11-15,lot,australie,0.0
2023-11-15,2 trans,italie,0.0
2023-11-15,3x,suède,0.0
2023-11-15,2 trans,irlande,0.0
2023-11-15,2 trans,allemagne,0.0
2023-11-15,smlt,république tchèque,0.0
2023-11-15,1x,espagne,0.0
2023-11-15,smlt,hongrie,0.0
2023-11-15,2x,chypre,0.0
2023-11-15,2x,qatar,0.0
2023-11-15,lot,allemagne,0.0
2023-11-15,dsmlt,grèce,0.0
2023-11-15,dsmlt,irlande,0.0
2023-11-15,lot,irlande,0.0
2023-11-15,rge,allemagne,0.0
2023-11-15,smlt,koweït,0.0
2023-11-15,1x,australie,0.0
2023-11-15,dsmlt,belgique,0.0
2023-11-15,smlt,allemagne,0.0
2023-11-15,3x,luxembourg,0.0
2023-11-15,smlt,nouvelle-zélande,0.0
2023-11-15,quail,USA,0.0
2023-11-15,rge,canada,0.0
2023-11-15,3x,canada,0.0
2023-11-15,3x,autriche,0.0
2023-11-15,3x,nouvelle-zélande,0.0
2023-11-15,2x,canada,0.0
2023-11-15,bag,USA,0.0
2023-11-15,lot,chypre,0.0
2023-11-15,3x,finland,0.0
2023-11-15,bag,allemagne,0.0
2023-11-15,3x,nouvelle-calédonie,0.0
2023-11-15,lot,nouvelle-zélande,0.0
2023-11-15,rge,malaisie,0.0
2023-11-15,smlt,norvège,0.0
2023-11-15,2 trans,slovénie,0.0
2023-11-15,bag,italie,0.0
2023-11-15,2x,afrique de sud,0.0
2023-11-15,2 trans,afrique de sud,0.0
2023-11-15,2x,cyprus,0.0
2023-11-15,dsmlt,australie,0.0
2023-11-15,2 trans,koweït,0.0
2023-11-15,lot,koweït,0.0
2023-11-15,3x,koweït,0.0
2023-11-15,dsmlt,arabie saoudite,0.0
2023-11-15,3x,danemark,0.0
2023-11-15,2x,turquie,0.0
2023-11-15,dsmlt,pays-bas,0.0
2023-11-15,3x,arabie saoudite,0.0
2023-11-15,3x,suisse,0.0
2023-11-15,3x,chypre,0.0
2023-11-15,smlt,liban,0.0
2023-11-15,lot,canada,0.0
2023-11-15,quail,royaume-uni,0.0
2023-11-15,lot,malaisie,0.0
2023-11-15,rge,slovénie,0.0
2023-11-15,rge,australie,0.0
2023-11-15,1x,canada,0.0
2023-11-15,smlt,australie,0.0
2023-11-15,rge,pologne,0.0
2023-11-15,3x,cyprus,0.0
2023-11-15,2x,lituanie,0.0
2023-11-15,2x,irlande,0.0
2023-11-15,rge,emirats arabes unis,0.0
2023-11-15,rge,cyprus,0.0
2023-11-15,rge,grèce,0.0
2023-11-15,dsmlt,canada,0.0
2023-11-15,smlt,bulgarie,0.0
2023-11-15,1x,chypre,0.0
2023-11-15,3x,emirats arabes unis,0.0
2023-11-15,rge,corée du sud,0.0
2023-11-15,smlt,suède,0.0
2023-11-15,2x,espagne,0.0
2023-11-15,2x,suède,0.0
2023-11-15,2x,bulgarie,0.0
2023-11-15,3x,norvège,0.0
2023-11-15,smlt,chili,0.0
2023-11-15,rge,singapour,0.0
2023-11-15,smlt,roumanie,0.0
2023-11-15,1x,portugal,0.0
2023-11-15,moulin,royaume-uni,0.0
2023-11-15,smlt,suisse,0.0
2023-11-15,2 trans,emirats arabes unis,0.0
2023-11-15,dsmlt,nouvelle-zélande,0.0
2023-11-15,2 trans,nouvelle-zélande,0.0
2023-11-15,bag,pologne,0.0
2023-11-15,dsmlt,malte,0.0
2023-11-15,dsmlt,estonie,0.0
2023-11-15,lot,estonie,0.0
2023-11-15,3x,estonie,0.0
2023-11-15,rge,oman,0.0
2023-11-15,3x,finlande,0.0
2023-11-15,2x,allemagne,0.0
2023-11-15,2x,nouvelle-zélande,0.0
2023-11-15,3x,malte,0.0
2023-11-15,2x,finlande,0.0
2023-11-15,oliv,malte,0.0
2023-11-15,3x,united kingdom,0.0
2023-11-15,dsmlt,united kingdom,0.0
2023-11-15,bag,latvia,0.0
2023-11-15,smlt,united kingdom,0.0
2023-11-15,2 trans,espagne,0.0
2023-11-15,oliv,USA,0.0
2023-11-15,2 trans,united kingdom,0.0
2023-11-15,1x,united kingdom,0.0
2023-11-15,rge,italie,0.0
2023-11-15,rge,united kingdom,0.0
2023-11-15,3x,hongrie,0.0
2023-11-15,lot,brunei,0.0
2023-11-15,2 trans,luxembourg,0.0
2023-11-15,smlt,russie,0.0
2023-11-15,smlt,arabie saoudite,0.0
2023-11-15,quail,norvège,0.0
2023-11-15,rge,espagne,0.0
2023-11-15,quail,united kingdom,0.0
2023-11-15,1x,suède,0.0
2023-11-15,bag,roumanie,0.0
2023-11-15,smlt,croatia,0.0
2023-11-15,3x,république tchèque,0.0
2023-11-15,rge,arabie saoudite,0.0
2023-11-15,lot,portugal,0.0
2023-11-15,2x,united kingdom,0.0
2023-11-15,smlt,cyprus,0.0
2023-11-15,oliv,united kingdom,0.0
2023-11-15,dsmlt,suède,0.0
2023-11-15,1x,finland,0.0
2023-11-15,1x,arabie saoudite,0.0
2023-11-15,bag,united kingdom,0.0
2023-11-15,2 trans,malte,0.0
2023-11-15,2x,suisse,0.0
2023-11-15,smlt,irlande,0.0
2023-11-15,rge,finlande,0.0
2023-11-15,lot,belgique,0.0
2023-11-15,smlt,finlande,0.0
2023-11-15,2 trans,canada,0.0
2023-11-15,slid,USA,0.0
2023-11-15,aviary,USA,0.0
2023-11-15,2 trans,australie,0.0
2023-11-15,slid,royaume-uni,0.0
2023-11-15,oliv,royaume-uni,0.0
2023-11-15,rge,argentine,0.0
2023-11-15,rge,suisse,0.0
2023-11-15,2 trans,suède,0.0
2023-11-15,aviary,canada,0.0
2023-11-15,aviary,norvège,0.0
2023-11-15,smlt,oman,0.0
2023-11-15,1 trans,france,0.0
2023-11-15,quail,australie,0.0
2023-11-15,2 trans,norvège,0.0
2023-11-15,rge,irlande,0.0
2023-11-15,2x,singapour,0.0
2023-11-15,aviary,danemark,0.0
2023-11-15,2x,croatia,0.0
2023-11-15,2x,norvège,0.0
2023-11-15,aviary,france,0.0
2023-11-15,3x,slovaquie,0.0
2023-11-15,2x,pays-bas,0.0
2023-11-15,bag,royaume-uni,0.0
2023-11-15,2x,australie,0.0
2023-11-15,1x,pays-bas,0.0
2023-11-15,1 trans,USA,0.0
2023-11-15,rge,danemark,0.0
2023-11-15,slid,espagne,0.0
2023-11-15,1x,japon,0.0
2023-11-15,2x,danemark,0.0
2023-11-15,moulin,canada,0.0
2023-11-15,2x,autriche,0.0
2023-11-15,1x,south korea,0.0
2023-11-15,2 trans,kuwait,0.0
2023-11-15,1x,oman,0.0
2023-11-15,3x,russie,0.0
2023-11-15,1x,cyprus,0.0
2023-11-15,2x,oman,0.0
2023-11-15,oliv,espagne,0.0
2023-11-15,1x,thailande,0.0
2023-11-15,lot,république tchèque,0.0
2023-11-15,dsmlt,mexique,0.0
2023-11-15,smlt,mexique,0.0
2023-11-15,3x,mexique,0.0
2023-11-15,new red,USA,0.0
2023-11-15,1 trans,royaume-uni,0.0
2023-11-15,1x,suisse,0.0
2023-11-15,1 trans,italie,0.0
2023-11-15,oliv,italie,0.0
2023-11-15,2 trans,grèce,0.0
2023-11-15,new red,hongrie,0.0
2023-11-15,1 trans,suède,0.0
2023-11-15,1 trans,united kingdom,0.0
2023-11-15,oliv,norvège,0.0
2023-11-15,smlt,pays-bas,0.0
2023-11-15,dsmlt,croatie,0.0
2023-11-15,1x,autriche,0.0
2023-11-15,1x,danemark,0.0
2023-11-15,quail,canada,0.0
2023-11-15,bssd,USA,0.0
2023-11-15,2 trans,qatar,0.0
2023-11-15,lot,mexique,0.0
2023-11-15,3x,kuwait,0.0
2023-11-15,new red,danemark,0.0
2023-11-15,new red,canada,2.0
2023-11-15,quail,allemagne,0.0
2023-11-15,1 trans,espagne,0.0
2023-11-15,slid,france,0.0
2023-11-15,new red,france,0.0
